year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1996,COL,1995-11-18,H,Calgary Flames,5,2,W,,30,28,0,,1,30,12,0,,0,,,,,,,,,,,
1997,COL,1996-11-16,H,Hartford Whalers,4,4,T,OT,39,18,1,,0,20,12,0,,1,,,,,,,,,,,
1997,COL,1996-11-20,H,Phoenix Coyotes,6,0,W,,23,31,0,,1,20,19,,,,,,,,,,,,,,
2003,COL,2002-10-31,A,Vancouver Canucks,5,1,W,,20,14,1,,0,24,16,0,,0,,,,,,,,,,,
2003,COL,2002-11-02,A,Calgary Flames,4,4,T,OT,30,18,0,,0,31,8,2,,0,,,,,,,,,,,
2006,COL,2005-11-03,H,Mighty Ducks of Anaheim,4,3,W,,32,6,0,,1,23,14,1,,1,,,,,,,,,,,
2006,COL,2005-11-05,H,Dallas Stars,2,3,L,SO,29,19,1,,1,35,17,1,,0,,,,,,,,,,,
1998,COL,1997-10-28,H,Buffalo Sabres,3,2,W,,19,12,1,,0,21,14,0,,0,,,,,,,,,,,
1998,COL,1997-10-30,A,St. Louis Blues,2,2,T,OT,31,22,1,,0,35,20,1,,0,,,,,,,,,,,
2007,COL,2006-10-18,A,Toronto Maple Leafs,4,1,W,,26,10,0,,0,28,14,0,,0,,,,,,,,,,,
2007,COL,2006-10-19,A,Ottawa Senators,2,1,W,,36,8,0,,1,27,12,0,,0,,,,,,,,,,,
2011,COL,2010-10-07,H,Chicago Blackhawks,4,3,W,OT,41,14,1,,0,38,6,2,,0,49,38,56.3,40,30,57.1,22,22,50.0,59.6,105.1
2004,COL,2003-11-04,H,Minnesota Wild,4,4,T,OT,36,6,0,,0,24,4,0,,0,,,,,,,,,,,
2004,COL,2003-11-06,H,Phoenix Coyotes,2,1,W,,31,12,1,,0,28,12,0,,0,,,,,,,,,,,
2008,COL,2007-10-16,H,Calgary Flames,5,4,W,SO,35,17,1,,0,29,17,0,,0,,,,,,,,,,,
2008,COL,2007-10-19,A,Chicago Blackhawks,3,5,L,,40,15,1,,0,27,15,0,,0,,,,,,,,,,,
2012,COL,2011-10-08,H,Detroit Red Wings,0,3,L,,29,8,0,,0,39,4,0,,0,54,50,51.9,37,46,44.6,29,15,65.9,51.8,91.7
2014,COL,2013-10-02,H,Anaheim Ducks,6,1,W,,29,18,2,,0,36,24,0,,0,42,53,44.2,34,42,44.7,20,33,37.7,45.4,114.4
2013,COL,2013-01-19,A,Minnesota Wild,2,4,L,,27,19,0,,0,35,11,2,,0,46,36,56.1,31,31,50.0,21,22,48.8,40.0,99.6
2002,COL,2001-11-08,A,Ottawa Senators,0,1,L,,21,6,0,,0,31,10,0,,0,,,,,,,,,,,
2002,COL,2001-11-10,A,Calgary Flames,0,2,L,,36,6,0,,0,24,10,0,,0,,,,,,,,,,,
2000,COL,1999-10-10,A,New York Islanders,2,4,L,,16,14,2,,0,31,12,2,,0,,,,,,,,,,,
2000,COL,1999-10-11,A,Boston Bruins,3,3,T,OT,29,10,2,,0,47,8,0,,0,,,,,,,,,,,
2009,COL,2008-10-20,A,Los Angeles Kings,4,3,W,,16,8,0,,0,29,8,1,,0,25,45,35.7,22,32,40.7,14,22,38.9,35.0,118.0
2009,COL,2008-10-23,H,Edmonton Oilers,4,1,W,,25,28,1,,0,26,32,1,,0,29,45,39.2,23,25,47.9,12,17,41.4,49.5,115.8
1999,COL,1998-10-15,A,Phoenix Coyotes,2,5,L,,24,14,1,,1,28,12,1,,0,,,,,,,,,,,
