year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1976,VAN,1975-11-01,A,St. Louis Blues,3,3,T,,24,10,2,,0,38,6,1,,0,,,,,,,,,,,
1976,VAN,1975-11-02,A,Chicago Black Hawks,1,6,L,,27,10,0,,0,34,2,2,,0,,,,,,,,,,,
1977,VAN,1976-10-30,H,Atlanta Flames,3,3,T,,22,17,1,,0,27,15,0,,1,,,,,,,,,,,
1977,VAN,1976-11-01,H,New York Islanders,2,3,L,,34,18,0,,0,19,10,0,,0,,,,,,,,,,,
1983,VAN,1982-10-05,H,New York Islanders,2,1,W,,38,36,1,,0,23,32,0,,0,,,,,,,,,,,
1973,VAN,1972-11-21,A,St. Louis Blues,2,4,L,,30,8,0,,0,32,10,0,,0,,,,,,,,,,,
1973,VAN,1972-11-21,A,St. Louis Blues,2,4,L,,30,8,0,,0,32,10,0,,0,,,,,,,,,,,
1973,VAN,1972-11-22,A,Chicago Black Hawks,2,5,L,,35,8,1,,0,34,10,1,,0,,,,,,,,,,,
1991,VAN,1990-10-04,A,Calgary Flames,2,3,L,OT,26,10,0,,0,29,23,2,,0,,,,,,,,,,,
1990,VAN,1989-10-07,H,Detroit Red Wings,5,3,W,,31,10,1,,0,24,20,0,,1,,,,,,,,,,,
1990,VAN,1989-10-09,H,New York Islanders,2,5,L,,30,8,0,,0,37,10,2,,0,,,,,,,,,,,
1989,VAN,1988-10-08,H,Detroit Red Wings,3,3,T,OT,24,22,1,,0,23,20,1,,0,,,,,,,,,,,
1989,VAN,1988-10-10,H,New York Islanders,2,3,L,,45,39,2,,0,23,36,2,,0,,,,,,,,,,,
1992,VAN,1991-10-05,A,San Jose Sharks,5,2,W,,39,24,1,,0,20,34,1,,0,,,,,,,,,,,
1984,VAN,1983-10-15,A,Montreal Canadiens,4,5,L,,32,20,2,,0,40,22,2,,0,,,,,,,,,,,
1984,VAN,1983-10-19,H,Edmonton Oilers,7,10,L,,29,6,1,,0,35,14,0,,0,,,,,,,,,,,
1985,VAN,1984-10-23,A,New York Islanders,5,6,L,,24,12,3,,0,28,12,2,,0,,,,,,,,,,,
1985,VAN,1984-10-24,A,Chicago Black Hawks,3,9,L,,43,24,0,,0,40,34,1,,0,,,,,,,,,,,
1988,VAN,1987-10-18,A,Los Angeles Kings,4,2,W,,23,49,1,,0,27,41,1,,0,,,,,,,,,,,
1988,VAN,1987-10-21,H,Boston Bruins,4,5,L,,28,33,2,,0,30,35,1,,1,,,,,,,,,,,
1987,VAN,1986-10-16,A,Philadelphia Flyers,2,6,L,,26,22,1,,0,29,18,0,,0,,,,,,,,,,,
