year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2019,VEG,2018-11-19,A,Calgary Flames,2,7,L,,22,12,1,2,0,32,4,3,6,0,42,43,49.4,32,33,49.2,22,24,47.8,46.7,89.3
2018,VEG,2017-12-03,H,Arizona Coyotes,3,2,W,OT,45,4,0,0,0,33,2,1,1,0,88,56,61.1,66,44,60.0,42,24,63.6,55.8,103.1
2019,VEG,2018-11-21,A,Arizona Coyotes,3,2,W,OT,25,6,0,2,0,21,4,1,3,0,52,38,57.8,34,28,54.8,23,27,46.0,49.0,107.2
2018,VEG,2017-12-05,H,Anaheim Ducks,4,3,W,SO,43,6,0,4,0,29,10,1,3,0,60,40,60.0,44,27,62.0,30,23,56.6,49.5,99.7
2019,VEG,2018-11-23,H,Calgary Flames,2,0,W,,28,4,1,3,0,29,8,0,1,0,48,55,46.6,36,37,49.3,20,23,46.5,37.5,104.3
2018,VEG,2017-12-08,A,Nashville Predators,4,3,W,SO,39,10,1,4,0,44,10,0,4,0,56,55,50.5,43,45,48.9,26,33,44.1,57.7,98.0
2018,VEG,2017-12-09,A,Dallas Stars,5,3,W,,39,6,1,2,0,39,4,0,3,0,48,58,45.3,35,37,48.6,27,25,51.9,32.1,102.8
2019,VEG,2018-11-24,H,San Jose Sharks,6,0,W,,36,20,1,6,0,33,44,0,3,0,52,47,52.5,35,34,50.7,22,24,47.8,45.0,116.1
2018,VEG,2017-12-12,H,Carolina Hurricanes,2,3,L,SO,24,8,0,2,0,37,6,0,3,0,36,51,41.4,25,38,39.7,28,25,52.8,56.1,103.5
2018,VEG,2017-12-14,H,Pittsburgh Penguins,2,1,W,,26,6,0,2,0,25,4,0,3,0,48,48,50.0,34,30,53.1,13,29,31.0,44.8,105.2
2019,VEG,2018-11-27,A,Chicago Blackhawks,8,3,W,,43,4,1,3,0,24,6,0,2,0,60,35,63.2,48,30,61.5,29,23,55.8,53.2,104.5
2019,VEG,2018-11-29,A,Vancouver Canucks,4,3,W,,31,6,1,2,1,36,4,0,3,0,49,45,52.1,41,33,55.4,27,26,50.9,55.1,96.6
2018,VEG,2017-12-17,H,Florida Panthers,5,2,W,,40,6,0,4,0,18,8,1,3,0,64,38,62.7,49,26,65.3,31,25,55.4,67.6,108.9
2019,VEG,2018-12-01,A,Edmonton Oilers,1,2,L,,32,6,0,3,0,34,6,0,3,0,67,46,59.3,46,35,56.8,19,21,47.5,50.3,95.8
2019,VEG,2018-12-04,H,Washington Capitals,5,3,W,,28,21,2,6,0,26,12,0,4,0,29,40,42.0,18,28,39.1,29,14,67.4,38.4,109.4
