year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2019,ARI,2018-12-01,H,St. Louis Blues,6,1,W,,44,10,1,7,0,26,28,0,2,0,53,44,54.6,42,30,58.3,20,25,44.4,56.3,112.5
2016,ARI,2015-11-21,A,Winnipeg Jets,2,3,L,,29,12,2,6,0,23,12,0,5,1,35,29,54.7,28,21,57.1,22,13,62.9,55.7,86.7
2016,ARI,2015-11-25,H,Anaheim Ducks,4,2,W,,34,8,1,3,0,31,8,2,3,0,49,42,53.8,34,34,50.0,30,22,57.7,46.7,111.1
2016,ARI,2015-11-27,H,Calgary Flames,2,1,W,OT,21,14,0,2,0,26,6,1,6,0,34,40,45.9,25,26,49.0,27,16,62.8,35.6,111.8
2015,ARI,2014-12-04,H,Los Angeles Kings,0,4,L,,26,6,0,,0,43,4,2,,0,43,64,40.2,34,48,41.5,35,22,61.4,43.9,94.7
2017,ARI,2016-12-08,H,Calgary Flames,1,2,L,OT,28,35,0,3,0,35,23,1,4,0,50,52,49.0,34,39,46.6,28,22,56.0,42.9,101.9
2017,ARI,2016-12-10,H,Nashville Predators,4,1,W,,34,15,0,2,0,45,11,0,4,0,40,65,38.1,36,51,41.4,20,30,40.0,41.8,111.6
2018,ARI,2017-11-14,A,Winnipeg Jets,1,4,L,,34,6,0,5,0,30,12,0,3,0,45,37,54.9,31,30,50.8,17,20,45.9,61.8,87.8
2018,ARI,2017-11-16,A,Montreal Canadiens,5,4,W,,32,22,2,5,0,37,24,0,3,0,38,58,39.6,31,40,43.7,29,25,53.7,27.3,100.7
2019,ARI,2018-12-04,A,Los Angeles Kings,2,1,W,,20,4,1,4,1,26,8,0,2,0,37,52,41.6,23,35,39.7,22,27,44.9,43.8,95.5
2016,ARI,2015-11-28,H,Ottawa Senators,4,3,W,,19,6,0,2,0,38,4,1,3,0,32,62,34.0,26,51,33.8,28,27,50.9,20.7,117.8
2015,ARI,2014-12-06,H,Boston Bruins,2,5,L,,26,4,1,,0,33,8,1,,0,43,38,53.1,35,28,55.6,22,21,51.2,72.0,86.4
2015,ARI,2014-12-11,H,Nashville Predators,1,5,L,,32,10,1,,0,38,6,1,,0,53,45,54.1,38,33,53.5,28,20,58.3,56.0,88.5
2017,ARI,2016-12-12,A,Pittsburgh Penguins,0,7,L,,32,14,0,3,0,34,6,2,7,0,47,38,55.3,35,32,52.2,19,25,43.2,67.8,79.2
2018,ARI,2017-11-18,A,Ottawa Senators,3,2,W,OT,28,8,1,3,0,32,4,0,5,0,39,47,45.3,26,35,42.6,25,18,58.1,62.4,102.0
2019,ARI,2018-12-06,H,Washington Capitals,2,4,L,,29,2,0,2,0,29,4,0,1,0,58,57,50.4,41,42,49.4,29,19,60.4,58.4,92.9
2016,ARI,2015-12-01,A,Nashville Predators,2,5,L,,15,4,1,2,0,41,4,1,2,0,33,60,35.5,17,51,25.0,32,19,62.7,39.4,97.8
2015,ARI,2014-12-13,H,Minnesota Wild,3,4,L,SO,30,8,1,,0,35,8,2,,0,73,57,56.2,49,41,54.4,30,20,60.0,38.2,104.1
2017,ARI,2016-12-13,A,Detroit Red Wings,4,1,W,,19,13,1,2,0,38,9,0,4,0,27,53,33.8,19,45,29.7,24,35,40.7,34.8,117.0
2017,ARI,2016-12-15,A,Toronto Maple Leafs,3,2,W,SO,30,8,1,4,0,46,8,1,4,0,49,73,40.2,38,53,41.8,21,26,44.7,28.1,101.7
