year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1971,LAK,1971-01-10,A,Buffalo Sabres,2,2,T,,25,10,0,,0,39,44,0,,0,,,,,,,,,,,
1968,LAK,1968-01-27,A,Pittsburgh Penguins,5,3,W,,26,8,0,,1,30,6,2,,0,,,,,,,,,,,
1968,LAK,1968-01-28,A,Philadelphia Flyers,2,0,W,,28,8,0,,0,27,8,0,,0,,,,,,,,,,,
1970,LAK,1970-01-17,A,St. Louis Blues,1,3,L,,21,10,0,,0,28,4,2,,0,,,,,,,,,,,
1970,LAK,1970-01-17,A,St. Louis Blues,1,3,L,,21,10,0,,0,28,4,2,,0,,,,,,,,,,,
1970,LAK,1970-01-18,A,Detroit Red Wings,1,3,L,,21,8,0,,0,47,8,0,,0,,,,,,,,,,,
1974,LAK,1973-12-29,H,Boston Bruins,4,1,W,,23,13,0,,0,29,19,1,,0,,,,,,,,,,,
1974,LAK,1974-01-02,A,California Golden Seals,2,5,L,,37,8,0,,0,30,4,0,,0,,,,,,,,,,,
1986,LAK,1985-12-14,H,Washington Capitals,4,5,L,,27,18,0,,0,32,20,1,,0,,,,,,,,,,,
1986,LAK,1985-12-18,H,Toronto Maple Leafs,4,3,W,,34,12,0,,0,35,18,0,,0,,,,,,,,,,,
1987,LAK,1986-12-09,A,New York Islanders,7,2,W,,20,46,2,,0,39,40,2,,0,,,,,,,,,,,
1987,LAK,1986-12-10,A,New York Rangers,4,5,L,,22,26,1,,0,38,13,2,,0,,,,,,,,,,,
1987,LAK,1986-12-13,H,Calgary Flames,3,6,L,,37,19,1,,0,29,21,1,,0,,,,,,,,,,,
1969,LAK,1969-01-16,H,Chicago Black Hawks,3,2,W,,36,10,0,,1,17,4,0,,0,,,,,,,,,,,
1969,LAK,1969-01-16,H,Chicago Black Hawks,3,2,W,,36,10,0,,1,17,4,0,,0,,,,,,,,,,,
1969,LAK,1969-01-18,H,Pittsburgh Penguins,4,0,W,,30,16,0,,0,23,12,0,,0,,,,,,,,,,,
1993,LAK,1992-12-01,A,Chicago Blackhawks,6,3,W,,24,46,1,,1,47,26,1,,1,,,,,,,,,,,
1993,LAK,1992-12-03,H,Pittsburgh Penguins,5,3,W,,30,12,0,,1,39,8,1,,0,,,,,,,,,,,
1992,LAK,1991-12-03,A,San Jose Sharks,2,3,L,OT,28,56,0,,0,49,44,2,,0,,,,,,,,,,,
1992,LAK,1991-12-05,A,Chicago Blackhawks,2,6,L,,24,65,1,,0,51,47,2,,0,,,,,,,,,,,
1991,LAK,1990-12-05,H,Winnipeg Jets,3,3,T,OT,27,14,0,,0,32,14,0,,0,,,,,,,,,,,
1991,LAK,1990-12-08,H,Winnipeg Jets,4,4,T,OT,40,19,2,,0,21,35,1,,0,,,,,,,,,,,
1990,LAK,1989-12-11,A,Montreal Canadiens,2,2,T,OT,20,10,1,,0,31,8,1,,0,,,,,,,,,,,
1990,LAK,1989-12-13,A,Hartford Whalers,5,2,W,,25,14,0,,0,27,12,1,,1,,,,,,,,,,,
1994,LAK,1993-12-04,H,Tampa Bay Lightning,4,5,L,,34,35,1,,0,23,33,3,,0,,,,,,,,,,,
1994,LAK,1993-12-08,H,Florida Panthers,5,6,L,,30,16,3,,0,34,12,3,,0,,,,,,,,,,,
1989,LAK,1988-12-08,H,Winnipeg Jets,5,5,T,OT,37,37,1,,0,36,30,1,,1,,,,,,,,,,,
1989,LAK,1988-12-10,A,New York Islanders,4,3,W,,29,15,1,,0,33,15,1,,0,,,,,,,,,,,
1984,LAK,1983-12-14,A,Chicago Black Hawks,6,5,W,,32,10,1,,0,31,6,2,,0,,,,,,,,,,,
1984,LAK,1983-12-17,A,Pittsburgh Penguins,6,5,W,,30,11,2,,0,29,15,0,,0,,,,,,,,,,,
1981,LAK,1980-12-11,A,Detroit Red Wings,2,1,W,,17,28,0,,0,33,20,0,,0,,,,,,,,,,,
1981,LAK,1980-12-13,A,Hartford Whalers,5,5,T,,25,24,0,,0,37,40,2,,0,,,,,,,,,,,
1985,LAK,1984-12-22,A,Winnipeg Jets,2,6,L,,30,4,1,,0,29,14,0,,1,,,,,,,,,,,
1985,LAK,1984-12-23,A,Winnipeg Jets,4,4,T,OT,34,29,1,,0,26,17,1,,0,,,,,,,,,,,
1977,LAK,1976-12-27,A,Detroit Red Wings,7,4,W,,29,64,2,,0,25,52,2,,0,,,,,,,,,,,
1977,LAK,1976-12-28,A,Minnesota North Stars,3,8,L,,24,6,1,,0,27,10,0,,2,,,,,,,,,,,
1988,LAK,1987-12-16,H,Edmonton Oilers,7,5,W,,34,29,1,,0,26,31,2,,0,,,,,,,,,,,
1988,LAK,1987-12-19,H,Calgary Flames,1,4,L,,31,12,1,,0,24,30,0,,1,,,,,,,,,,,
1978,LAK,1978-01-07,A,Pittsburgh Penguins,3,3,T,,32,6,0,,0,29,8,0,,0,,,,,,,,,,,
1978,LAK,1978-01-08,A,Detroit Red Wings,3,4,L,,21,21,0,,0,29,15,1,,0,,,,,,,,,,,
1978,LAK,1978-01-11,A,Buffalo Sabres,3,3,T,,34,2,0,,0,20,4,0,,0,,,,,,,,,,,
1980,LAK,1980-01-05,A,Edmonton Oilers,3,3,T,,28,8,1,,0,29,8,2,,1,,,,,,,,,,,
1980,LAK,1980-01-06,A,Winnipeg Jets,4,4,T,,28,10,2,,0,49,8,3,,0,,,,,,,,,,,
1983,LAK,1982-12-26,H,Vancouver Canucks,4,2,W,,32,30,1,,0,22,50,0,,0,,,,,,,,,,,
1983,LAK,1982-12-29,H,Winnipeg Jets,3,4,L,,39,13,1,,0,26,11,0,,0,,,,,,,,,,,
1973,LAK,1973-01-03,A,New York Rangers,0,3,L,,26,14,0,,0,39,8,2,,0,,,,,,,,,,,
1973,LAK,1973-01-06,A,Toronto Maple Leafs,2,4,L,,33,14,1,,0,37,14,0,,0,,,,,,,,,,,
1982,LAK,1981-12-26,A,Vancouver Canucks,2,2,T,,24,28,1,,0,32,26,0,,0,,,,,,,,,,,
1982,LAK,1981-12-27,A,Edmonton Oilers,3,10,L,,30,12,0,,0,41,10,2,,2,,,,,,,,,,,
1976,LAK,1976-01-01,A,Buffalo Sabres,9,6,W,,32,20,2,,1,31,12,3,,0,,,,,,,,,,,
1976,LAK,1976-01-03,H,Boston Bruins,0,3,L,,31,10,0,,0,34,12,1,,0,,,,,,,,,,,
1972,LAK,1972-01-04,H,California Golden Seals,4,1,W,,25,10,0,,0,25,18,0,,1,,,,,,,,,,,
1972,LAK,1972-01-05,A,California Golden Seals,2,6,L,,19,6,1,,0,27,8,1,,0,,,,,,,,,,,
1975,LAK,1974-12-30,A,Detroit Red Wings,3,2,W,,21,27,1,,0,28,15,1,,0,,,,,,,,,,,
1975,LAK,1974-12-31,A,Chicago Black Hawks,3,1,W,,27,43,1,,0,34,17,1,,0,,,,,,,,,,,
1979,LAK,1979-01-03,A,Washington Capitals,3,8,L,,43,15,0,,0,38,19,2,,1,,,,,,,,,,,
1979,LAK,1979-01-04,A,Montreal Canadiens,5,4,W,,26,9,0,,0,30,5,1,,0,,,,,,,,,,,
1971,LAK,1971-01-13,A,Pittsburgh Penguins,2,4,L,,15,10,1,,0,52,8,0,,0,,,,,,,,,,,
1971,LAK,1971-01-13,A,Pittsburgh Penguins,2,4,L,,15,10,1,,0,52,8,0,,0,,,,,,,,,,,
1971,LAK,1971-01-14,A,Boston Bruins,5,9,L,,37,4,2,,0,47,4,2,,0,,,,,,,,,,,
1968,LAK,1968-01-31,A,Minnesota North Stars,1,6,L,,30,12,0,,0,29,8,2,,0,,,,,,,,,,,
1968,LAK,1968-02-01,A,Detroit Red Wings,8,6,W,,27,12,1,,0,47,10,1,,1,,,,,,,,,,,
1970,LAK,1970-01-22,H,Toronto Maple Leafs,2,3,L,,31,14,1,,0,39,15,0,,0,,,,,,,,,,,
1970,LAK,1970-01-24,A,Pittsburgh Penguins,2,4,L,,24,14,0,,0,33,8,1,,0,,,,,,,,,,,
1974,LAK,1974-01-05,H,Toronto Maple Leafs,5,3,W,,37,8,0,,0,28,10,0,,0,,,,,,,,,,,
1974,LAK,1974-01-08,A,New York Islanders,3,1,W,,32,14,0,,1,24,8,1,,0,,,,,,,,,,,
1986,LAK,1985-12-20,A,Edmonton Oilers,4,9,L,,32,58,1,,0,41,72,1,,3,,,,,,,,,,,
1986,LAK,1985-12-21,H,Vancouver Canucks,2,6,L,,30,33,2,,0,40,34,0,,1,,,,,,,,,,,
1987,LAK,1986-12-14,H,Edmonton Oilers,2,4,L,,38,13,1,,0,28,19,0,,1,,,,,,,,,,,
1987,LAK,1986-12-17,H,Pittsburgh Penguins,3,0,W,,34,14,0,,0,26,12,,,,,,,,,,,,,,
1969,LAK,1969-01-23,A,New York Rangers,1,3,L,,30,8,0,,0,27,6,0,,0,,,,,,,,,,,
1969,LAK,1969-01-25,A,Minnesota North Stars,2,3,L,,42,12,0,,0,37,10,1,,0,,,,,,,,,,,
1993,LAK,1992-12-05,H,Hartford Whalers,7,3,W,,34,44,4,,0,42,34,0,,0,,,,,,,,,,,
1993,LAK,1992-12-08,H,Montreal Canadiens,5,5,T,OT,32,20,2,,0,28,24,1,,0,,,,,,,,,,,
1992,LAK,1991-12-07,A,Quebec Nordiques,5,7,L,,28,8,2,,0,28,8,1,,0,,,,,,,,,,,
1992,LAK,1991-12-12,H,Winnipeg Jets,2,1,W,,18,32,0,,0,27,20,1,,0,,,,,,,,,,,
1991,LAK,1990-12-11,H,New York Rangers,4,6,L,,37,17,0,,0,22,27,1,,0,,,,,,,,,,,
1991,LAK,1990-12-13,H,Calgary Flames,1,4,L,,32,30,1,,0,29,24,0,,0,,,,,,,,,,,
1990,LAK,1989-12-15,A,New Jersey Devils,5,7,L,,28,10,0,,1,35,8,1,,0,,,,,,,,,,,
1990,LAK,1989-12-16,A,Philadelphia Flyers,2,5,L,,31,33,0,,0,34,27,0,,0,,,,,,,,,,,
1994,LAK,1993-12-11,H,St. Louis Blues,9,1,W,,45,52,0,,2,45,40,1,,0,,,,,,,,,,,
1994,LAK,1993-12-13,A,Ottawa Senators,2,5,L,,41,15,1,,1,37,19,1,,0,,,,,,,,,,,
1989,LAK,1988-12-12,A,New York Rangers,5,2,W,,34,34,1,,0,39,10,0,,0,,,,,,,,,,,
1989,LAK,1988-12-14,A,Pittsburgh Penguins,4,5,L,,39,15,1,,0,26,23,0,,1,,,,,,,,,,,
1984,LAK,1983-12-18,A,Washington Capitals,0,5,L,,20,11,0,,0,36,15,0,,0,,,,,,,,,,,
1984,LAK,1983-12-21,H,Calgary Flames,7,4,W,,32,35,2,,0,34,39,1,,0,,,,,,,,,,,
1981,LAK,1980-12-14,A,Boston Bruins,1,7,L,,16,15,1,,0,37,17,1,,1,,,,,,,,,,,
1981,LAK,1980-12-17,H,Pittsburgh Penguins,3,3,T,,24,16,1,,0,32,22,1,,0,,,,,,,,,,,
1985,LAK,1984-12-26,A,Vancouver Canucks,3,3,T,OT,23,8,0,,0,41,4,0,,0,,,,,,,,,,,
1985,LAK,1984-12-27,H,Boston Bruins,6,6,T,OT,23,26,2,,0,40,26,1,,0,,,,,,,,,,,
1985,LAK,1984-12-30,H,Philadelphia Flyers,2,3,L,,26,4,0,,0,35,6,0,,0,,,,,,,,,,,
1977,LAK,1976-12-30,H,Philadelphia Flyers,0,2,L,,22,16,0,,0,24,12,1,,0,,,,,,,,,,,
1977,LAK,1977-01-01,H,Boston Bruins,5,2,W,,20,2,0,,0,23,4,0,,0,,,,,,,,,,,
1988,LAK,1987-12-20,A,Calgary Flames,6,3,W,,33,21,1,,0,28,25,2,,0,,,,,,,,,,,
1988,LAK,1987-12-22,A,Edmonton Oilers,2,5,L,,31,52,1,,0,35,58,2,,0,,,,,,,,,,,
1978,LAK,1978-01-11,A,Buffalo Sabres,3,3,T,,34,2,0,,0,20,4,0,,0,,,,,,,,,,,
1978,LAK,1978-01-12,A,Boston Bruins,1,6,L,,18,10,0,,0,35,8,2,,0,,,,,,,,,,,
1978,LAK,1978-01-14,A,Atlanta Flames,8,4,W,,26,11,2,,0,22,13,2,,0,,,,,,,,,,,
1980,LAK,1980-01-08,A,St. Louis Blues,3,6,L,,32,12,1,,0,25,10,3,,1,,,,,,,,,,,
1980,LAK,1980-01-09,A,Chicago Black Hawks,6,1,W,,36,17,0,,1,36,30,0,,0,,,,,,,,,,,
1983,LAK,1983-01-06,A,Montreal Canadiens,3,11,L,,33,8,1,,0,39,14,2,,1,,,,,,,,,,,
1983,LAK,1983-01-08,A,Toronto Maple Leafs,5,7,L,,37,10,1,,0,37,10,2,,0,,,,,,,,,,,
1973,LAK,1973-01-06,A,Toronto Maple Leafs,2,4,L,,33,14,1,,0,37,14,0,,0,,,,,,,,,,,
1973,LAK,1973-01-09,A,New York Islanders,3,2,W,,26,11,0,,0,26,15,0,,0,,,,,,,,,,,
1973,LAK,1973-01-11,A,Philadelphia Flyers,3,2,W,,30,10,0,,0,32,22,2,,0,,,,,,,,,,,
1973,LAK,1973-01-13,A,Pittsburgh Penguins,1,3,L,,24,13,1,,0,29,13,0,,0,,,,,,,,,,,
1982,LAK,1981-12-30,A,Colorado Rockies,2,3,L,,34,10,1,,1,24,6,1,,0,,,,,,,,,,,
1982,LAK,1982-01-02,H,Calgary Flames,5,5,T,,34,14,1,,0,37,20,0,,0,,,,,,,,,,,
1976,LAK,1976-01-03,H,Boston Bruins,0,3,L,,31,10,0,,0,34,12,1,,0,,,,,,,,,,,
1976,LAK,1976-01-07,A,Kansas City Scouts,5,2,W,,25,8,0,,0,26,6,1,,0,,,,,,,,,,,
1976,LAK,1976-01-08,A,Philadelphia Flyers,4,6,L,,36,24,3,,1,46,30,1,,0,,,,,,,,,,,
1972,LAK,1972-01-05,A,California Golden Seals,2,6,L,,19,6,1,,0,27,8,1,,0,,,,,,,,,,,
1972,LAK,1972-01-08,A,Montreal Canadiens,2,10,L,,26,6,1,,0,38,10,3,,0,,,,,,,,,,,
1972,LAK,1972-01-09,A,New York Rangers,0,8,L,,21,6,0,,0,42,10,1,,0,,,,,,,,,,,
1975,LAK,1975-01-02,H,Boston Bruins,2,5,L,,26,41,1,,0,44,53,1,,0,,,,,,,,,,,
1975,LAK,1975-01-04,H,Philadelphia Flyers,2,2,T,,21,23,1,,0,33,19,0,,0,,,,,,,,,,,
1979,LAK,1979-01-06,A,Pittsburgh Penguins,4,3,W,,24,14,1,,0,46,12,1,,0,,,,,,,,,,,
1979,LAK,1979-01-07,A,Philadelphia Flyers,0,3,L,,19,9,0,,0,45,11,1,,0,,,,,,,,,,,
1971,LAK,1971-01-16,A,Toronto Maple Leafs,1,8,L,,30,10,0,,0,51,6,1,,0,,,,,,,,,,,
1971,LAK,1971-01-17,A,Philadelphia Flyers,4,1,W,,28,16,0,,0,34,16,0,,0,,,,,,,,,,,
1968,LAK,1968-02-03,A,Montreal Canadiens,1,5,L,,25,6,0,,0,26,0,1,,0,,,,,,,,,,,
1968,LAK,1968-02-04,A,Chicago Black Hawks,3,5,L,,26,10,1,,1,40,4,1,,0,,,,,,,,,,,
1970,LAK,1970-01-25,A,New York Rangers,2,3,L,,30,8,0,,0,42,6,1,,0,,,,,,,,,,,
1970,LAK,1970-01-28,H,New York Rangers,5,4,W,,31,14,0,,0,26,22,0,,0,,,,,,,,,,,
1970,LAK,1970-01-29,H,St. Louis Blues,2,3,L,,30,7,1,,0,29,11,0,,0,,,,,,,,,,,
1974,LAK,1974-01-09,A,Chicago Black Hawks,4,4,T,,27,12,1,,0,27,8,2,,0,,,,,,,,,,,
1974,LAK,1974-01-12,A,Detroit Red Wings,0,6,L,,19,20,0,,0,32,30,2,,0,,,,,,,,,,,
1986,LAK,1985-12-28,H,Winnipeg Jets,5,4,W,,28,20,0,,0,32,28,1,,1,,,,,,,,,,,
1986,LAK,1985-12-30,H,Winnipeg Jets,4,2,W,,33,19,0,,0,35,15,1,,0,,,,,,,,,,,
1987,LAK,1986-12-20,A,Edmonton Oilers,8,8,T,OT,31,44,1,,0,34,34,0,,1,,,,,,,,,,,
1987,LAK,1986-12-22,A,Calgary Flames,5,3,W,,36,56,3,,0,39,54,2,,0,,,,,,,,,,,
1969,LAK,1969-01-26,A,Chicago Black Hawks,3,9,L,,25,10,0,,0,47,8,1,,0,,,,,,,,,,,
1969,LAK,1969-01-29,H,Toronto Maple Leafs,3,1,W,,28,12,1,,0,39,14,1,,0,,,,,,,,,,,
1993,LAK,1992-12-10,H,Quebec Nordiques,4,5,L,,38,6,0,,1,41,10,1,,0,,,,,,,,,,,
1993,LAK,1992-12-12,H,St. Louis Blues,6,3,W,,32,14,0,,1,47,8,0,,0,,,,,,,,,,,
1992,LAK,1991-12-14,H,Vancouver Canucks,4,4,T,OT,26,15,0,,0,28,17,0,,0,,,,,,,,,,,
1992,LAK,1991-12-17,H,Minnesota North Stars,1,2,L,,33,21,1,,0,37,19,0,,0,,,,,,,,,,,
1991,LAK,1990-12-15,H,Edmonton Oilers,8,3,W,,34,32,1,,0,32,49,1,,0,,,,,,,,,,,
1991,LAK,1990-12-18,A,Edmonton Oilers,3,4,L,,26,30,1,,0,35,38,1,,0,,,,,,,,,,,
1990,LAK,1989-12-19,H,Winnipeg Jets,9,5,W,,35,24,2,,0,41,8,1,,0,,,,,,,,,,,
1990,LAK,1989-12-21,H,Quebec Nordiques,6,1,W,,42,6,0,,0,31,8,1,,0,,,,,,,,,,,
1994,LAK,1993-12-14,A,Pittsburgh Penguins,2,4,L,,35,14,0,,0,49,6,0,,0,,,,,,,,,,,
1994,LAK,1993-12-17,A,Buffalo Sabres,0,2,L,,27,4,0,,0,35,10,0,,0,,,,,,,,,,,
1989,LAK,1988-12-16,A,Detroit Red Wings,6,4,W,,26,41,0,,0,43,43,2,,0,,,,,,,,,,,
1989,LAK,1988-12-17,A,Minnesota North Stars,2,3,L,,34,16,2,,0,46,22,0,,0,,,,,,,,,,,
1984,LAK,1983-12-26,A,Vancouver Canucks,5,4,W,OT,29,26,2,,0,30,14,0,,0,,,,,,,,,,,
1984,LAK,1983-12-28,H,New York Islanders,5,6,L,OT,37,4,1,,0,32,10,1,,1,,,,,,,,,,,
1981,LAK,1980-12-20,H,Buffalo Sabres,4,7,L,,21,8,1,,0,26,8,2,,1,,,,,,,,,,,
1981,LAK,1980-12-23,H,Edmonton Oilers,7,4,W,,27,6,3,,0,18,22,1,,0,,,,,,,,,,,
1985,LAK,1985-01-03,H,Minnesota North Stars,3,8,L,,32,4,1,,0,25,16,1,,0,,,,,,,,,,,
1985,LAK,1985-01-05,A,Detroit Red Wings,5,3,W,,30,13,2,,0,32,15,2,,0,,,,,,,,,,,
1985,LAK,1985-01-07,A,Boston Bruins,4,5,L,OT,36,15,0,,0,31,15,1,,0,,,,,,,,,,,
1977,LAK,1977-01-04,A,St. Louis Blues,3,4,L,,23,13,1,,0,30,9,0,,0,,,,,,,,,,,
1977,LAK,1977-01-04,A,St. Louis Blues,3,4,L,,23,13,1,,0,30,9,0,,0,,,,,,,,,,,
1977,LAK,1977-01-05,A,Minnesota North Stars,2,5,L,,32,13,1,,0,34,7,1,,0,,,,,,,,,,,
1988,LAK,1987-12-23,A,Vancouver Canucks,1,5,L,,21,18,0,,0,47,18,0,,1,,,,,,,,,,,
1988,LAK,1987-12-26,H,Vancouver Canucks,3,2,W,,25,18,2,,0,36,16,0,,0,,,,,,,,,,,
1978,LAK,1978-01-18,H,New York Rangers,0,3,L,,33,2,0,,0,30,2,0,,0,,,,,,,,,,,
1978,LAK,1978-01-20,A,Colorado Rockies,2,5,L,,24,12,1,,0,34,12,1,,0,,,,,,,,,,,
1980,LAK,1980-01-09,A,Chicago Black Hawks,6,1,W,,36,17,0,,1,36,30,0,,0,,,,,,,,,,,
1980,LAK,1980-01-12,A,Minnesota North Stars,6,5,W,,32,12,2,,0,37,8,2,,0,,,,,,,,,,,
1980,LAK,1980-01-13,A,Winnipeg Jets,3,5,L,,29,8,0,,0,37,8,1,,0,,,,,,,,,,,
1983,LAK,1983-01-09,A,Buffalo Sabres,2,7,L,,25,10,0,,1,25,8,1,,0,,,,,,,,,,,
1983,LAK,1983-01-09,A,Buffalo Sabres,2,7,L,,25,10,0,,1,25,8,1,,0,,,,,,,,,,,
1983,LAK,1983-01-11,A,Washington Capitals,9,7,W,,39,12,0,,0,39,20,1,,1,,,,,,,,,,,
1973,LAK,1973-01-14,A,Atlanta Flames,1,4,L,,36,26,0,,0,22,10,0,,0,,,,,,,,,,,
1973,LAK,1973-01-17,H,New York Rangers,4,4,T,,23,8,0,,0,36,6,0,,0,,,,,,,,,,,
1982,LAK,1982-01-05,A,Philadelphia Flyers,3,5,L,,28,88,1,,0,29,95,2,,0,,,,,,,,,,,
1982,LAK,1982-01-07,A,Washington Capitals,3,3,T,,29,16,1,,0,28,16,1,,1,,,,,,,,,,,
1976,LAK,1976-01-10,A,Toronto Maple Leafs,3,4,L,,29,6,1,,0,31,8,0,,0,,,,,,,,,,,
1976,LAK,1976-01-13,A,Atlanta Flames,3,0,W,,28,18,1,,0,40,16,,,,,,,,,,,,,,
1972,LAK,1972-01-12,A,Toronto Maple Leafs,1,1,T,,20,12,0,,0,42,8,1,,0,,,,,,,,,,,
1972,LAK,1972-01-13,A,Boston Bruins,1,1,T,,22,6,0,,0,38,4,0,,0,,,,,,,,,,,
1975,LAK,1975-01-08,A,Minnesota North Stars,4,2,W,,19,26,0,,0,39,13,1,,0,,,,,,,,,,,
1975,LAK,1975-01-09,A,Buffalo Sabres,5,2,W,,18,10,1,,0,35,10,2,,0,,,,,,,,,,,
1979,LAK,1979-01-07,A,Philadelphia Flyers,0,3,L,,19,9,0,,0,45,11,1,,0,,,,,,,,,,,
1979,LAK,1979-01-09,A,New York Islanders,1,7,L,,30,2,0,,0,42,4,0,,0,,,,,,,,,,,
1979,LAK,1979-01-10,A,Chicago Black Hawks,0,3,L,,32,2,0,,0,28,6,0,,0,,,,,,,,,,,
1971,LAK,1971-01-21,H,Pittsburgh Penguins,4,2,W,,39,12,0,,0,22,10,0,,0,,,,,,,,,,,
1971,LAK,1971-01-23,H,Toronto Maple Leafs,3,2,W,,33,33,1,,0,44,25,0,,0,,,,,,,,,,,
1968,LAK,1968-02-07,H,Minnesota North Stars,2,4,L,,28,8,0,,0,30,2,1,,0,,,,,,,,,,,
1968,LAK,1968-02-08,H,Pittsburgh Penguins,3,1,W,,35,8,0,,0,35,6,0,,0,,,,,,,,,,,
1970,LAK,1970-01-31,H,Detroit Red Wings,1,2,L,,37,2,0,,0,33,4,1,,0,,,,,,,,,,,
1970,LAK,1970-02-05,H,Montreal Canadiens,3,5,L,,26,43,1,,0,38,57,3,,0,,,,,,,,,,,
1970,LAK,1970-02-07,A,Pittsburgh Penguins,1,3,L,,26,9,0,,0,24,9,0,,0,,,,,,,,,,,
1974,LAK,1974-01-12,A,Detroit Red Wings,0,6,L,,19,20,0,,0,32,30,2,,0,,,,,,,,,,,
1974,LAK,1974-01-15,A,Montreal Canadiens,2,1,W,,21,10,0,,0,25,0,0,,0,,,,,,,,,,,
1974,LAK,1974-01-16,A,Pittsburgh Penguins,2,0,W,,19,22,0,,0,34,31,,,,,,,,,,,,,,
1986,LAK,1986-01-02,H,Philadelphia Flyers,4,7,L,,33,38,3,,0,40,43,4,,1,,,,,,,,,,,
1986,LAK,1986-01-04,A,Toronto Maple Leafs,6,4,W,,31,11,2,,0,28,11,0,,0,,,,,,,,,,,
1987,LAK,1986-12-23,A,Vancouver Canucks,4,6,L,,23,43,3,,0,28,27,4,,0,,,,,,,,,,,
1987,LAK,1986-12-27,H,Boston Bruins,2,1,W,OT,31,34,0,,0,27,34,0,,0,,,,,,,,,,,
1969,LAK,1969-01-30,H,Boston Bruins,5,7,L,,29,21,0,,0,36,19,2,,0,,,,,,,,,,,
1969,LAK,1969-02-01,H,Oakland Seals,8,5,W,,35,20,0,,0,30,12,1,,0,,,,,,,,,,,
1993,LAK,1992-12-15,H,Tampa Bay Lightning,2,3,L,,27,13,1,,0,35,17,0,,0,,,,,,,,,,,
1993,LAK,1992-12-18,A,Edmonton Oilers,5,5,T,OT,52,32,2,,0,31,30,4,,0,,,,,,,,,,,
1992,LAK,1991-12-21,H,Detroit Red Wings,2,5,L,,17,50,0,,0,39,50,2,,1,,,,,,,,,,,
1992,LAK,1991-12-26,H,San Jose Sharks,5,3,W,,41,19,0,,0,31,15,1,,0,,,,,,,,,,,
1992,LAK,1991-12-28,A,Edmonton Oilers,9,4,W,,38,14,3,,0,21,27,1,,0,,,,,,,,,,,
1991,LAK,1990-12-20,A,Calgary Flames,4,3,W,OT,30,32,0,,0,38,28,1,,0,,,,,,,,,,,
1991,LAK,1990-12-22,A,Vancouver Canucks,3,4,L,,27,10,0,,0,26,10,0,,0,,,,,,,,,,,
1990,LAK,1989-12-23,H,Vancouver Canucks,4,1,W,,26,35,1,,0,29,23,1,,0,,,,,,,,,,,
1990,LAK,1989-12-27,H,Calgary Flames,5,5,T,OT,23,12,3,,0,40,14,1,,0,,,,,,,,,,,
1994,LAK,1993-12-18,A,Toronto Maple Leafs,1,4,L,,34,36,0,,0,37,36,0,,0,,,,,,,,,,,
1994,LAK,1993-12-20,A,Calgary Flames,5,4,W,OT,31,31,0,,0,53,25,2,,0,,,,,,,,,,,
1989,LAK,1988-12-20,H,Calgary Flames,7,3,W,,26,66,1,,0,35,85,2,,0,,,,,,,,,,,
1989,LAK,1988-12-21,H,Minnesota North Stars,8,6,W,,27,24,1,,0,36,24,0,,0,,,,,,,,,,,
1984,LAK,1983-12-30,A,Hartford Whalers,9,3,W,,39,17,3,,0,33,21,2,,0,,,,,,,,,,,
1984,LAK,1983-12-31,A,Toronto Maple Leafs,3,5,L,,32,17,1,,0,31,24,0,,1,,,,,,,,,,,
1981,LAK,1980-12-26,A,Vancouver Canucks,6,3,W,,18,35,1,,0,33,23,2,,0,,,,,,,,,,,
1981,LAK,1980-12-27,H,St. Louis Blues,4,4,T,,29,18,1,,0,19,20,1,,0,,,,,,,,,,,
1985,LAK,1985-01-07,A,Boston Bruins,4,5,L,OT,36,15,0,,0,31,15,1,,0,,,,,,,,,,,
1985,LAK,1985-01-09,A,Calgary Flames,4,4,T,OT,31,7,0,,0,38,9,0,,0,,,,,,,,,,,
1985,LAK,1985-01-12,H,Winnipeg Jets,6,4,W,,42,16,2,,0,23,22,1,,0,,,,,,,,,,,
1977,LAK,1977-01-08,A,Philadelphia Flyers,1,6,L,,31,6,0,,0,30,8,1,,0,,,,,,,,,,,
1977,LAK,1977-01-09,A,New York Rangers,5,4,W,,36,27,1,,0,36,25,2,,0,,,,,,,,,,,
1977,LAK,1977-01-12,A,Toronto Maple Leafs,2,3,L,,58,6,1,,0,34,8,0,,0,,,,,,,,,,,
1988,LAK,1987-12-28,H,Winnipeg Jets,2,5,L,,33,10,1,,0,32,18,1,,0,,,,,,,,,,,
1988,LAK,1987-12-30,H,Winnipeg Jets,6,4,W,,21,67,0,,0,25,63,3,,0,,,,,,,,,,,
1988,LAK,1988-01-02,H,Montreal Canadiens,5,2,W,,18,12,1,,0,24,24,0,,0,,,,,,,,,,,
1978,LAK,1978-01-21,H,Toronto Maple Leafs,2,1,W,,19,27,0,,0,28,29,0,,0,,,,,,,,,,,
1978,LAK,1978-01-26,H,St. Louis Blues,5,1,W,,22,4,0,,0,20,4,0,,0,,,,,,,,,,,
1980,LAK,1980-01-16,H,Buffalo Sabres,2,4,L,,22,19,0,,0,32,18,1,,0,,,,,,,,,,,
