year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1990,CGY,1989-10-18,A,Montreal Canadiens,1,2,L,,27,27,1,,0,35,11,1,,0,,,,,,,,,,,
1992,CGY,1991-10-15,H,Minnesota North Stars,6,3,W,,35,12,2,,0,34,12,1,,0,,,,,,,,,,,
1992,CGY,1991-10-17,H,Toronto Maple Leafs,6,4,W,,27,37,0,,0,31,19,2,,0,,,,,,,,,,,
1993,CGY,1992-10-20,H,Los Angeles Kings,6,2,W,,29,37,1,,0,34,39,0,,0,,,,,,,,,,,
1993,CGY,1992-10-22,H,Boston Bruins,2,4,L,,23,16,0,,0,28,14,0,,1,,,,,,,,,,,
1983,CGY,1982-10-23,A,Toronto Maple Leafs,5,5,T,,26,6,0,,0,37,2,2,,0,,,,,,,,,,,
1989,CGY,1988-10-23,A,Philadelphia Flyers,5,4,W,OT,41,6,2,,0,26,14,0,,0,,,,,,,,,,,
1988,CGY,1987-10-24,A,Quebec Nordiques,7,5,W,,29,27,2,,0,35,10,3,,0,,,,,,,,,,,
1981,CGY,1980-11-01,A,St. Louis Blues,3,2,W,,22,52,0,,0,37,40,1,,0,,,,,,,,,,,
1981,CGY,1980-11-02,A,Minnesota North Stars,3,8,L,,32,24,1,,1,36,8,1,,0,,,,,,,,,,,
1982,CGY,1981-11-08,A,Chicago Black Hawks,4,10,L,,26,18,2,,0,56,12,0,,0,,,,,,,,,,,
2002,CGY,2001-10-03,H,Edmonton Oilers,1,0,W,,28,30,0,,0,24,24,,,,,,,,,,,,,,
2001,CGY,2000-10-05,H,Detroit Red Wings,3,4,L,,21,20,0,,0,28,32,1,,1,,,,,,,,,,,
2000,CGY,1999-10-02,A,San Jose Sharks,3,5,L,,34,14,2,,0,23,12,1,,0,,,,,,,,,,,
1996,CGY,1995-10-15,A,Chicago Blackhawks,1,1,T,OT,25,19,0,,0,25,17,0,,0,,,,,,,,,,,
1996,CGY,1995-10-17,A,Detroit Red Wings,3,3,T,OT,30,27,0,,1,25,19,1,,0,,,,,,,,,,,
1985,CGY,1984-10-31,A,Washington Capitals,3,4,L,OT,26,8,0,,0,35,4,2,,0,,,,,,,,,,,
1985,CGY,1984-11-01,A,Detroit Red Wings,9,5,W,,27,14,2,,0,31,8,2,,0,,,,,,,,,,,
1995,CGY,1995-01-26,A,Detroit Red Wings,1,5,L,,19,21,1,,0,33,17,1,,0,,,,,,,,,,,
1995,CGY,1995-01-28,A,Toronto Maple Leafs,1,2,L,,32,30,1,,0,28,42,1,,0,,,,,,,,,,,
1986,CGY,1985-10-30,H,Buffalo Sabres,4,2,W,,32,8,1,,0,36,6,0,,0,,,,,,,,,,,
1986,CGY,1985-11-02,H,Toronto Maple Leafs,4,2,W,,37,11,0,,0,35,11,0,,0,,,,,,,,,,,
1999,CGY,1998-10-18,A,Detroit Red Wings,0,2,L,,32,25,0,,0,28,40,0,,0,,,,,,,,,,,
1999,CGY,1998-10-20,A,Dallas Stars,1,3,L,,14,43,0,,0,37,34,2,,0,,,,,,,,,,,
1998,CGY,1997-10-03,H,Colorado Avalanche,1,4,L,,27,54,0,,0,22,40,1,,0,,,,,,,,,,,
1998,CGY,1997-10-07,H,Toronto Maple Leafs,1,2,L,,26,20,0,,0,26,14,0,,0,,,,,,,,,,,
1997,CGY,1996-10-06,H,Buffalo Sabres,3,0,W,,28,15,1,,0,19,23,,,,,,,,,,,,,,
1997,CGY,1996-10-09,H,St. Louis Blues,1,3,L,,32,13,1,,0,26,17,0,,0,,,,,,,,,,,
1987,CGY,1986-10-29,A,Winnipeg Jets,2,6,L,,23,45,1,,0,47,42,2,,0,,,,,,,,,,,
1987,CGY,1986-11-01,H,Washington Capitals,4,1,W,,35,39,1,,0,28,35,1,,0,,,,,,,,,,,
2003,CGY,2002-10-12,H,Philadelphia Flyers,4,5,L,,25,20,3,,0,34,18,2,,1,,,,,,,,,,,
2003,CGY,2002-10-14,A,Vancouver Canucks,3,2,W,,32,14,0,,0,25,14,1,,0,,,,,,,,,,,
1984,CGY,1983-11-03,H,Pittsburgh Penguins,3,3,T,OT,47,13,0,,0,40,9,0,,0,,,,,,,,,,,
1984,CGY,1983-11-05,H,Toronto Maple Leafs,5,3,W,,39,6,0,,0,31,6,1,,0,,,,,,,,,,,
1994,CGY,1993-10-23,H,Boston Bruins,3,3,T,OT,30,10,1,,0,34,12,0,,2,,,,,,,,,,,
1994,CGY,1993-10-25,H,Washington Capitals,3,2,W,OT,36,10,0,,0,28,10,0,,0,,,,,,,,,,,
1991,CGY,1990-10-21,A,Edmonton Oilers,2,1,W,,31,12,1,,0,16,10,0,,0,,,,,,,,,,,
1991,CGY,1990-10-23,A,Los Angeles Kings,4,6,L,,33,46,1,,0,23,22,1,,0,,,,,,,,,,,
1990,CGY,1989-10-21,H,Boston Bruins,5,2,W,,44,4,2,,0,16,8,1,,0,,,,,,,,,,,
1992,CGY,1991-10-19,A,Vancouver Canucks,2,5,L,,32,52,1,,0,27,49,0,,0,,,,,,,,,,,
1993,CGY,1992-10-25,A,Edmonton Oilers,4,0,W,,27,36,1,,0,21,32,,,,,,,,,,,,,,
1983,CGY,1982-10-26,A,New York Islanders,2,7,L,,17,14,1,,0,35,16,1,,1,,,,,,,,,,,
1989,CGY,1988-10-25,A,Pittsburgh Penguins,1,6,L,,44,47,0,,0,24,37,4,,0,,,,,,,,,,,
1988,CGY,1987-10-26,A,Montreal Canadiens,5,3,W,,28,19,1,,0,30,27,2,,0,,,,,,,,,,,
1981,CGY,1980-11-05,A,Winnipeg Jets,5,5,T,,28,20,3,,0,39,18,2,,0,,,,,,,,,,,
1981,CGY,1980-11-08,H,St. Louis Blues,4,2,W,,31,8,0,,0,29,4,0,,1,,,,,,,,,,,
1982,CGY,1981-11-10,H,St. Louis Blues,0,7,L,,33,17,0,,0,28,19,1,,1,,,,,,,,,,,
2002,CGY,2001-10-06,H,Chicago Blackhawks,4,0,W,,25,13,1,,0,23,11,,,,,,,,,,,,,,
2001,CGY,2000-10-10,H,Colorado Avalanche,1,3,L,,30,12,0,,0,19,18,1,,0,,,,,,,,,,,
2000,CGY,1999-10-06,H,St. Louis Blues,1,4,L,,21,21,0,,0,29,17,2,,0,,,,,,,,,,,
1996,CGY,1995-10-19,A,Ottawa Senators,2,4,L,,34,21,1,,0,21,13,3,,0,,,,,,,,,,,
1985,CGY,1984-11-03,A,St. Louis Blues,2,5,L,,28,10,0,,0,35,10,2,,0,,,,,,,,,,,
1985,CGY,1984-11-07,H,Chicago Black Hawks,3,5,L,,39,2,1,,0,29,8,1,,1,,,,,,,,,,,
1995,CGY,1995-02-01,H,Detroit Red Wings,2,1,W,,25,12,0,,1,28,12,0,,0,,,,,,,,,,,
1995,CGY,1995-02-03,H,Chicago Blackhawks,3,4,L,OT,30,17,1,,0,31,17,2,,0,,,,,,,,,,,
2004,CGY,2003-10-09,A,Vancouver Canucks,1,4,L,,23,10,1,,0,26,4,2,,0,,,,,,,,,,,
1986,CGY,1985-11-05,A,New York Islanders,4,4,T,OT,36,19,0,,1,29,15,1,,0,,,,,,,,,,,
1986,CGY,1985-11-06,A,New Jersey Devils,5,2,W,,30,15,0,,1,28,15,1,,0,,,,,,,,,,,
1999,CGY,1998-10-23,A,Nashville Predators,4,3,W,,24,33,2,,0,27,29,1,,0,,,,,,,,,,,
1999,CGY,1998-10-24,A,St. Louis Blues,3,4,L,,19,28,0,,0,36,20,2,,0,,,,,,,,,,,
1998,CGY,1997-10-09,H,New York Rangers,1,1,T,OT,28,42,0,,0,14,48,0,,0,,,,,,,,,,,
1998,CGY,1997-10-12,A,Detroit Red Wings,4,4,T,OT,28,16,1,,0,37,12,2,,0,,,,,,,,,,,
1997,CGY,1996-10-11,A,Detroit Red Wings,2,1,W,,20,17,1,,0,29,15,0,,0,,,,,,,,,,,
1997,CGY,1996-10-13,A,Philadelphia Flyers,1,0,W,,23,13,1,,0,27,13,,,,,,,,,,,,,,
1987,CGY,1986-11-03,H,Los Angeles Kings,4,2,W,,32,43,3,,0,32,37,1,,0,,,,,,,,,,,
1987,CGY,1986-11-05,A,Edmonton Oilers,3,1,W,,26,6,1,,0,39,4,0,,0,,,,,,,,,,,
2003,CGY,2002-10-17,H,Boston Bruins,3,3,T,OT,27,6,2,,0,19,14,1,,0,,,,,,,,,,,
2003,CGY,2002-10-19,A,Chicago Blackhawks,5,2,W,,25,4,1,,0,35,4,0,,0,,,,,,,,,,,
1984,CGY,1983-11-08,A,Pittsburgh Penguins,4,4,T,OT,34,13,0,,0,49,9,0,,0,,,,,,,,,,,
