year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1925,BOS,1925-02-03,H,Ottawa Senators,1,3,L,,0,6,0,,0,0,10,0,,0,,,,,,,,,,,
1928,BOS,1927-12-13,H,New York Rangers,2,3,L,,0,18,0,,0,0,20,0,,0,,,,,,,,,,,
1928,BOS,1927-12-17,A,Montreal Canadiens,1,5,L,,0,10,0,,0,0,10,0,,0,,,,,,,,,,,
1926,BOS,1926-01-23,A,New York Americans,2,2,T,OT,0,18,0,,0,0,12,0,,0,,,,,,,,,,,
1926,BOS,1926-01-26,H,Ottawa Senators,2,8,L,,0,8,0,,0,0,8,1,,0,,,,,,,,,,,
1934,BOS,1933-11-14,H,Detroit Red Wings,2,4,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1934,BOS,1933-11-18,A,Montreal Canadiens,2,1,W,,0,10,1,,0,0,6,1,,0,,,,,,,,,,,
1933,BOS,1932-11-26,H,Ottawa Senators,6,4,W,,0,12,0,,0,0,8,0,,0,,,,,,,,,,,
1933,BOS,1932-11-29,H,New York Rangers,4,6,L,,0,19,0,,0,0,27,0,,0,,,,,,,,,,,
1931,BOS,1930-12-09,H,Montreal Maroons,2,1,W,,0,14,0,,0,0,18,0,,0,,,,,,,,,,,
1931,BOS,1930-12-11,A,New York Americans,1,2,L,,0,13,0,,0,0,21,0,,0,,,,,,,,,,,
1932,BOS,1931-12-01,H,Montreal Maroons,7,3,W,,0,12,0,,0,0,20,0,,0,,,,,,,,,,,
1932,BOS,1931-12-08,H,New York Americans,2,3,L,,0,6,0,,0,0,12,0,,0,,,,,,,,,,,
1929,BOS,1928-12-30,A,New York Rangers,0,2,L,,0,15,0,,0,0,11,0,,0,,,,,,,,,,,
1930,BOS,1929-12-17,H,Ottawa Senators,6,2,W,,0,29,0,,0,0,14,0,,0,,,,,,,,,,,
1927,BOS,1927-01-08,H,Montreal Maroons,0,3,L,,0,10,0,,0,0,10,0,,0,,,,,,,,,,,
1927,BOS,1927-01-11,H,Chicago Black Hawks,6,3,W,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1925,BOS,1925-02-03,H,Ottawa Senators,1,3,L,,0,6,0,,0,0,10,0,,0,,,,,,,,,,,
1925,BOS,1925-02-07,A,Montreal Maroons,1,0,W,,0,16,0,,0,0,12,0,,0,,,,,,,,,,,
1925,BOS,1925-02-10,H,Toronto St. Patricks,1,5,L,,0,12,0,,0,0,6,1,,0,,,,,,,,,,,
1928,BOS,1927-12-20,H,Ottawa Senators,1,0,W,,0,16,0,,0,0,12,0,,0,,,,,,,,,,,
1928,BOS,1927-12-27,H,New York Rangers,2,0,W,,0,12,0,,0,0,12,0,,0,,,,,,,,,,,
