year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2017,CAR,2016-12-23,H,Boston Bruins,3,2,W,OT,23,6,0,2,1,33,4,1,3,0,38,56,40.4,24,39,38.1,26,26,50.0,61.1,108.2
2004,CAR,2004-01-18,H,Atlanta Thrashers,2,5,L,,31,16,1,,1,26,12,2,,1,,,,,,,,,,,
2004,CAR,2004-01-20,H,Ottawa Senators,1,3,L,,14,13,1,,0,30,11,1,,0,,,,,,,,,,,
2004,CAR,2004-01-21,A,New Jersey Devils,2,1,W,,23,9,0,,0,21,11,0,,0,,,,,,,,,,,
2010,CAR,2009-12-23,H,Montreal Canadiens,1,5,L,,47,8,1,,0,25,10,3,,0,56,33,62.9,43,24,64.2,28,19,59.6,54.8,90.0
2002,CAR,2002-01-15,H,Minnesota Wild,2,0,W,,21,12,1,,0,22,12,,,,,,,,,,,,,,
2002,CAR,2002-01-17,H,Montreal Canadiens,1,1,T,OT,30,10,0,,0,20,8,0,,0,,,,,,,,,,,
2002,CAR,2002-01-19,A,New Jersey Devils,3,3,T,OT,25,8,0,,0,26,4,1,,0,,,,,,,,,,,
2008,CAR,2008-01-05,A,St. Louis Blues,0,1,L,,27,18,0,,0,19,18,0,,0,,,,,,,,,,,
2008,CAR,2008-01-08,A,Boston Bruins,1,0,W,,28,11,0,,0,19,7,,,,,,,,,,,,,,
2012,CAR,2011-12-18,A,Florida Panthers,2,3,L,OT,26,6,0,,0,25,6,1,,0,48,42,53.3,33,32,50.8,34,20,63.0,48.4,99.2
2012,CAR,2011-12-21,H,Phoenix Coyotes,3,4,L,,37,4,0,,0,19,8,1,,0,65,38,63.1,43,28,60.6,25,31,44.6,68.9,92.4
2003,CAR,2003-01-20,H,St. Louis Blues,3,5,L,,30,10,0,,0,27,12,1,,0,,,,,,,,,,,
2003,CAR,2003-01-22,A,Washington Capitals,3,5,L,,38,6,1,,0,27,10,2,,1,,,,,,,,,,,
2011,CAR,2010-12-26,H,Washington Capitals,2,3,L,,35,17,0,,0,30,8,0,,0,54,41,56.8,44,27,62.0,17,18,48.6,77.2,91.8
2011,CAR,2010-12-28,A,Toronto Maple Leafs,4,3,W,,27,16,1,,0,37,10,2,,0,46,53,46.5,32,39,45.1,22,17,56.4,29.2,110.7
2014,CAR,2013-12-12,A,Calgary Flames,1,2,L,OT,30,4,0,,0,30,6,0,,0,61,47,56.5,40,36,52.6,23,28,45.1,46.7,97.3
2006,CAR,2006-01-21,A,Washington Capitals,2,5,L,,33,14,0,,1,27,16,2,,0,,,,,,,,,,,
2006,CAR,2006-01-23,H,Montreal Canadiens,7,3,W,,37,15,2,,0,34,17,1,,0,,,,,,,,,,,
2007,CAR,2007-01-16,A,Florida Panthers,3,2,W,OT,27,6,2,,0,20,14,1,,0,,,,,,,,,,,
2007,CAR,2007-01-18,H,Washington Capitals,2,5,L,,36,6,0,,0,30,6,1,,0,,,,,,,,,,,
1998,CAR,1998-02-04,H,Tampa Bay Lightning,3,3,T,OT,44,13,1,,0,24,29,0,,1,,,,,,,,,,,
1998,CAR,1998-02-07,A,Boston Bruins,3,1,W,,27,13,0,,0,35,11,1,,0,,,,,,,,,,,
2001,CAR,2001-01-27,H,Philadelphia Flyers,3,4,L,,18,10,0,,0,37,10,1,,1,,,,,,,,,,,
2001,CAR,2001-01-29,H,Tampa Bay Lightning,5,2,W,,35,8,2,,0,16,8,1,,0,,,,,,,,,,,
1999,CAR,1999-02-20,A,Tampa Bay Lightning,3,2,W,,30,12,0,,0,30,14,1,,0,,,,,,,,,,,
1999,CAR,1999-02-21,H,New York Islanders,4,1,W,,37,6,1,,0,29,6,0,,0,,,,,,,,,,,
2016,CAR,2015-12-19,A,Pittsburgh Penguins,2,1,W,,26,4,2,4,0,38,8,1,2,0,28,46,37.8,27,37,42.2,20,23,46.5,41.4,100.0
2016,CAR,2015-12-21,H,Washington Capitals,1,2,L,,32,4,0,3,0,21,4,0,2,0,66,40,62.3,45,27,62.5,13,22,37.1,56.9,91.2
2000,CAR,2000-01-30,A,Montreal Canadiens,0,3,L,,23,18,0,,0,30,4,0,,0,,,,,,,,,,,
2000,CAR,2000-02-01,H,Florida Panthers,4,2,W,,26,8,0,,0,28,8,0,,0,,,,,,,,,,,
2019,CAR,2018-12-16,H,Arizona Coyotes,3,0,W,,27,8,0,5,0,23,12,0,2,0,42,39,51.9,36,29,55.4,23,21,52.3,49.4,113.0
2018,CAR,2017-12-12,A,Vegas Golden Knights,3,2,W,SO,37,6,0,3,0,24,8,0,2,0,51,36,58.6,38,25,60.3,25,28,47.2,43.9,96.5
2018,CAR,2017-12-15,A,Buffalo Sabres,5,4,W,OT,34,6,0,2,0,41,6,0,2,0,49,57,46.2,45,48,48.4,21,34,38.2,40.6,105.6
2015,CAR,2014-12-20,H,New York Rangers,2,3,L,SO,20,4,0,,0,34,8,1,,0,41,68,37.6,30,52,36.6,32,22,59.3,29.1,107.8
2015,CAR,2014-12-21,A,New York Rangers,0,1,L,,18,6,0,,0,31,2,0,,0,26,46,36.1,19,33,36.5,25,26,49.0,41.7,96.0
2013,CAR,2013-03-28,A,Toronto Maple Leafs,3,6,L,,22,23,1,,1,36,9,1,,0,42,56,42.9,29,39,42.6,26,24,52.0,52.0,88.4
2009,CAR,2008-12-23,A,Minnesota Wild,2,3,L,,37,2,0,,0,23,10,1,,1,43,45,48.9,35,28,55.6,23,20,53.5,61.3,102.1
2017,CAR,2016-12-28,A,Pittsburgh Penguins,2,3,L,,46,0,0,0,0,26,0,0,0,0,90,43,67.7,61,32,65.6,30,31,49.2,65.8,92.8
2017,CAR,2016-12-30,H,Chicago Blackhawks,3,2,W,,28,2,0,1,0,29,2,0,1,0,41,61,40.2,33,44,42.9,27,22,55.1,41.4,104.2
2004,CAR,2004-01-23,H,New York Islanders,2,3,L,,27,4,1,,0,21,6,1,,0,,,,,,,,,,,
2004,CAR,2004-01-25,H,Buffalo Sabres,2,4,L,,39,18,0,,1,21,20,0,,0,,,,,,,,,,,
2010,CAR,2009-12-26,H,Philadelphia Flyers,3,4,L,SO,40,6,1,,0,36,8,1,,0,58,46,55.8,41,42,49.4,27,29,48.2,53.4,101.0
2010,CAR,2009-12-28,A,Washington Capitals,6,3,W,,26,10,1,,0,31,10,2,,0,34,52,39.5,24,31,43.6,26,15,63.4,40.7,119.7
2002,CAR,2002-01-21,H,Vancouver Canucks,5,7,L,,30,6,2,,0,39,8,0,,0,,,,,,,,,,,
2002,CAR,2002-01-23,H,Nashville Predators,2,2,T,OT,31,6,0,,0,22,10,1,,0,,,,,,,,,,,
2008,CAR,2008-01-10,H,New Jersey Devils,1,4,L,,21,17,0,,0,24,11,2,,0,,,,,,,,,,,
2008,CAR,2008-01-12,H,Colorado Avalanche,4,5,L,,34,18,0,,0,29,16,0,,0,,,,,,,,,,,
2012,CAR,2011-12-23,H,Ottawa Senators,2,1,W,OT,38,2,0,,0,23,6,0,,0,71,50,58.7,49,37,57.0,26,27,49.1,64.3,101.3
2012,CAR,2011-12-26,H,New Jersey Devils,4,2,W,,33,4,0,,1,25,21,0,,0,52,43,54.7,39,29,57.4,22,25,46.8,55.2,101.3
2003,CAR,2003-01-24,H,Florida Panthers,3,1,W,,44,16,1,,0,21,18,0,,0,,,,,,,,,,,
2003,CAR,2003-01-25,A,Florida Panthers,2,3,L,OT,41,8,1,,0,22,12,1,,0,,,,,,,,,,,
2011,CAR,2010-12-29,A,Ottawa Senators,4,0,W,,31,11,1,,0,37,23,,,,37,52,41.6,28,38,42.4,18,19,48.6,34.0,112.5
2011,CAR,2011-01-01,H,New Jersey Devils,6,3,W,,25,4,3,,0,28,14,0,,0,32,46,41.0,20,33,37.7,23,27,46.0,23.3,107.5
2014,CAR,2013-12-14,A,Phoenix Coyotes,3,1,W,,33,10,0,,0,38,24,0,,0,53,54,49.5,36,40,47.4,24,30,44.4,52.9,107.3
2006,CAR,2006-01-25,A,Florida Panthers,4,3,W,SO,27,10,2,,0,35,18,0,,0,,,,,,,,,,,
2006,CAR,2006-01-26,A,Atlanta Thrashers,5,1,W,,33,13,3,,0,31,31,0,,0,,,,,,,,,,,
2007,CAR,2007-01-20,H,Tampa Bay Lightning,5,6,L,SO,35,2,1,,0,29,6,0,,0,,,,,,,,,,,
2007,CAR,2007-01-26,H,Washington Capitals,6,2,W,,41,23,0,,0,26,37,1,,0,,,,,,,,,,,
1998,CAR,1998-02-28,A,New Jersey Devils,3,4,L,,24,20,1,,0,21,32,2,,0,,,,,,,,,,,
1998,CAR,1998-03-02,A,San Jose Sharks,3,1,W,,17,38,0,,0,44,8,0,,0,,,,,,,,,,,
2001,CAR,2001-01-31,H,Toronto Maple Leafs,3,4,L,,23,8,0,,0,24,8,1,,0,,,,,,,,,,,
2001,CAR,2001-02-01,A,Atlanta Thrashers,3,1,W,,26,15,1,,0,21,15,0,,0,,,,,,,,,,,
1999,CAR,1999-02-24,A,Toronto Maple Leafs,2,2,T,OT,31,18,1,,0,31,6,0,,0,,,,,,,,,,,
1999,CAR,1999-02-24,A,Toronto Maple Leafs,2,2,T,OT,31,18,1,,0,31,6,0,,0,,,,,,,,,,,
1999,CAR,1999-02-26,A,Vancouver Canucks,0,1,L,,23,31,0,,0,16,22,0,,0,,,,,,,,,,,
2016,CAR,2015-12-26,H,New Jersey Devils,3,1,W,,25,2,0,1,0,20,2,0,1,0,49,38,56.3,38,29,56.7,22,21,51.2,47.6,107.2
2016,CAR,2015-12-27,A,Chicago Blackhawks,2,1,W,,27,6,0,0,0,36,4,0,1,0,44,69,38.9,35,48,42.2,30,25,54.5,35.3,104.6
2000,CAR,2000-02-03,A,Washington Capitals,1,2,L,,24,8,1,,0,34,10,0,,0,,,,,,,,,,,
2000,CAR,2000-02-08,A,New York Islanders,4,3,W,,49,2,0,,0,20,10,1,,0,,,,,,,,,,,
2019,CAR,2018-12-20,H,Detroit Red Wings,1,4,L,,39,2,0,2,0,24,4,1,1,0,73,36,67.0,57,32,64.0,38,28,57.6,64.1,89.8
2019,CAR,2018-12-22,H,Pittsburgh Penguins,0,3,L,,39,4,0,4,0,32,8,0,2,0,70,51,57.9,56,37,60.2,24,29,45.3,54.8,90.0
2018,CAR,2017-12-16,H,Columbus Blue Jackets,2,1,W,,24,8,0,2,0,36,4,0,4,0,38,54,41.3,32,42,43.2,23,26,46.9,51.7,105.8
2015,CAR,2014-12-23,A,New Jersey Devils,2,1,W,SO,33,11,0,,0,19,9,0,,0,46,34,57.5,36,25,59.0,21,24,46.7,54.6,98.1
2015,CAR,2014-12-27,A,Tampa Bay Lightning,1,2,L,,26,14,0,,0,38,8,0,,0,33,58,36.3,29,43,40.3,26,21,55.3,40.0,97.0
2013,CAR,2013-03-30,A,Winnipeg Jets,3,1,W,,28,11,0,,0,35,17,0,,0,38,48,44.2,28,34,45.2,26,17,60.5,41.0,106.3
2009,CAR,2008-12-26,A,Atlanta Thrashers,5,4,W,,39,6,1,,0,31,8,3,,0,51,35,59.3,43,24,64.2,31,17,64.6,51.7,106.2
2009,CAR,2008-12-27,H,Boston Bruins,2,4,L,,31,6,0,,0,22,8,0,,0,54,40,57.4,44,24,64.7,36,16,69.2,51.7,80.5
2017,CAR,2016-12-31,A,Tampa Bay Lightning,1,3,L,,27,4,0,4,0,25,8,2,3,0,41,40,50.6,30,29,50.8,19,19,50.0,68.4,99.3
2017,CAR,2017-01-03,H,New Jersey Devils,1,3,L,,30,2,0,4,0,18,8,0,2,0,48,36,57.1,28,23,54.9,23,16,59.0,60.0,88.6
2004,CAR,2004-01-27,A,Toronto Maple Leafs,2,0,W,,19,16,0,,1,32,10,,,,,,,,,,,,,,
2004,CAR,2004-01-29,H,Washington Capitals,3,5,L,,35,20,1,,0,19,28,2,,0,,,,,,,,,,,
2010,CAR,2009-12-31,H,New York Rangers,1,2,L,,18,17,1,,0,35,13,1,,0,40,45,47.1,27,29,48.2,24,22,52.2,50.0,95.8
2010,CAR,2009-12-31,H,New York Rangers,1,2,L,,18,17,1,,0,35,13,1,,0,40,45,47.1,27,29,48.2,24,22,52.2,50.0,95.8
2010,CAR,2010-01-02,A,New York Rangers,2,1,W,OT,19,8,0,,0,28,8,0,,0,32,40,44.4,20,30,40.0,21,18,53.8,33.3,109.0
2002,CAR,2002-01-25,H,Florida Panthers,1,1,T,OT,45,11,1,,0,28,47,0,,0,,,,,,,,,,,
2002,CAR,2002-01-26,A,Philadelphia Flyers,2,4,L,,18,22,1,,0,23,24,0,,0,,,,,,,,,,,
2008,CAR,2008-01-15,A,Toronto Maple Leafs,4,5,L,,25,10,1,,0,36,6,2,,0,,,,,,,,,,,
2008,CAR,2008-01-17,A,Ottawa Senators,1,5,L,,37,8,1,,0,32,10,1,,0,,,,,,,,,,,
2012,CAR,2011-12-27,A,Pittsburgh Penguins,2,4,L,,18,6,0,,0,52,4,1,,0,39,61,39.0,26,47,35.6,29,27,51.8,34.2,104.3
2012,CAR,2011-12-29,H,Toronto Maple Leafs,4,3,W,OT,34,12,1,,0,24,8,0,,0,47,40,54.0,36,28,56.3,28,18,60.9,51.3,92.7
2003,CAR,2003-01-29,H,Toronto Maple Leafs,2,3,L,,27,17,0,,1,22,19,2,,0,,,,,,,,,,,
2003,CAR,2003-01-30,A,Tampa Bay Lightning,1,3,L,,25,16,0,,0,31,6,1,,0,,,,,,,,,,,
2011,CAR,2011-01-03,H,Florida Panthers,3,4,L,OT,37,6,0,,0,28,10,0,,0,65,60,52.0,50,41,54.9,23,25,47.9,59.4,93.3
2014,CAR,2013-12-20,H,Washington Capitals,2,4,L,,41,10,1,,0,29,12,3,,0,63,27,70.0,46,23,66.7,29,20,59.2,73.3,98.3
2006,CAR,2006-01-28,H,Atlanta Thrashers,4,1,W,,27,20,1,,0,18,20,1,,0,,,,,,,,,,,
2006,CAR,2006-01-31,A,Montreal Canadiens,8,2,W,,26,10,3,,0,34,12,0,,0,,,,,,,,,,,
2006,CAR,2006-02-03,A,New Jersey Devils,0,3,L,,28,10,0,,0,21,12,0,,0,,,,,,,,,,,
2007,CAR,2007-01-27,A,Washington Capitals,3,7,L,,37,12,1,,0,23,12,2,,1,,,,,,,,,,,
2007,CAR,2007-01-30,H,Toronto Maple Leafs,1,4,L,,29,15,0,,0,38,13,0,,0,,,,,,,,,,,
1998,CAR,1998-03-05,A,Los Angeles Kings,2,1,W,,28,14,0,,1,29,20,0,,0,,,,,,,,,,,
1998,CAR,1998-03-05,A,Los Angeles Kings,2,1,W,,28,14,0,,1,29,20,0,,0,,,,,,,,,,,
1998,CAR,1998-03-06,A,Phoenix Coyotes,5,4,W,OT,31,10,0,,1,50,8,0,,1,,,,,,,,,,,
2001,CAR,2001-02-07,A,Phoenix Coyotes,2,1,W,OT,23,10,1,,0,19,12,0,,0,,,,,,,,,,,
2001,CAR,2001-02-08,A,Los Angeles Kings,2,4,L,,30,15,1,,0,24,17,1,,1,,,,,,,,,,,
1999,CAR,1999-02-27,A,Edmonton Oilers,2,2,T,OT,36,32,0,,0,32,12,1,,0,,,,,,,,,,,
1999,CAR,1999-03-03,H,Boston Bruins,2,1,W,,25,8,0,,0,24,14,0,,0,,,,,,,,,,,
2016,CAR,2015-12-29,A,New Jersey Devils,2,3,L,,28,4,0,1,0,24,2,0,2,0,53,33,61.6,42,28,60.0,29,18,61.7,71.0,92.4
2016,CAR,2015-12-31,H,Washington Capitals,4,2,W,,37,2,0,3,0,32,8,0,0,0,58,53,52.3,40,44,47.6,27,25,51.9,55.2,107.1
2000,CAR,2000-02-12,A,Tampa Bay Lightning,5,2,W,,35,6,1,,0,23,10,2,,0,,,,,,,,,,,
2000,CAR,2000-02-14,A,Toronto Maple Leafs,5,2,W,,33,13,1,,0,22,19,1,,0,,,,,,,,,,,
2019,CAR,2018-12-23,H,Boston Bruins,5,3,W,,37,10,0,3,2,30,6,1,5,0,50,45,52.6,37,36,50.7,25,36,41.0,57.1,103.2
2018,CAR,2017-12-19,A,Toronto Maple Leafs,1,8,L,,33,13,0,4,0,36,15,3,3,1,63,46,57.8,43,39,52.4,24,26,48.0,70.0,88.6
2015,CAR,2014-12-29,H,Montreal Canadiens,1,3,L,,29,7,1,,0,19,9,0,,0,45,34,57.0,30,26,53.6,31,28,52.5,56.4,84.2
2015,CAR,2014-12-31,A,Pittsburgh Penguins,1,2,L,,25,8,0,,0,39,6,0,,0,42,62,40.4,29,41,41.4,22,15,59.5,40.8,98.7
2013,CAR,2013-04-01,A,Montreal Canadiens,1,4,L,,19,6,0,,0,29,10,1,,0,48,47,50.5,34,36,48.6,23,27,46.0,60.6,94.3
2013,CAR,2013-04-02,H,Washington Capitals,3,5,L,,34,8,2,,0,19,10,1,,1,52,35,59.8,37,22,62.7,30,23,56.6,55.5,82.0
2009,CAR,2008-12-31,H,Atlanta Thrashers,3,1,W,,28,8,1,,0,21,8,1,,0,53,41,56.4,38,27,58.5,23,20,53.5,52.2,109.1
2009,CAR,2009-01-02,H,St. Louis Blues,2,1,W,,29,6,2,,0,31,23,0,,0,40,56,41.7,31,42,42.5,21,19,52.5,51.9,96.6
2017,CAR,2017-01-05,A,St. Louis Blues,4,2,W,,29,8,1,5,0,23,8,1,5,0,39,41,48.8,32,32,50.0,18,21,46.2,49.4,108.6
2004,CAR,2004-01-31,A,Detroit Red Wings,4,4,T,OT,18,16,1,,0,44,8,2,,0,,,,,,,,,,,
2004,CAR,2004-02-03,A,Colorado Avalanche,1,3,L,,37,10,1,,0,20,8,2,,0,,,,,,,,,,,
2004,CAR,2004-02-04,A,Mighty Ducks of Anaheim,2,3,L,,24,16,1,,1,43,14,1,,0,,,,,,,,,,,
2010,CAR,2010-01-07,A,Nashville Predators,2,4,L,,27,29,0,,1,34,10,2,,1,36,45,44.4,29,31,48.3,25,15,62.5,60.4,100.4
2002,CAR,2002-01-29,H,Buffalo Sabres,2,2,T,OT,36,6,0,,0,39,2,0,,0,,,,,,,,,,,
2002,CAR,2002-01-30,A,Tampa Bay Lightning,3,1,W,,40,6,1,,0,19,6,1,,0,,,,,,,,,,,
2008,CAR,2008-01-18,H,Edmonton Oilers,7,2,W,,36,8,1,,0,18,8,0,,0,,,,,,,,,,,
2008,CAR,2008-01-21,A,New York Islanders,3,2,W,OT,29,7,1,,0,25,9,0,,0,,,,,,,,,,,
2012,CAR,2011-12-31,A,Tampa Bay Lightning,2,5,L,,26,10,2,,0,32,12,1,,0,44,55,44.4,34,40,45.9,24,26,48.0,59.4,84.6
2003,CAR,2003-02-05,A,San Jose Sharks,2,6,L,,29,8,1,,0,30,8,3,,0,,,,,,,,,,,
2003,CAR,2003-02-07,A,Los Angeles Kings,2,8,L,,21,18,1,,0,38,24,4,,0,,,,,,,,,,,
2011,CAR,2011-01-05,A,New York Rangers,1,2,L,OT,32,11,0,,0,35,11,0,,0,43,53,44.8,30,46,39.5,20,23,46.5,43.1,96.8
2011,CAR,2011-01-07,A,Florida Panthers,5,3,W,,35,4,0,,1,35,4,0,,0,45,45,50.0,38,33,53.5,18,24,42.9,53.6,103.6
2014,CAR,2013-12-21,A,Tampa Bay Lightning,2,3,L,OT,27,10,0,,1,50,4,1,,0,47,63,42.7,34,50,40.5,23,22,51.1,36.8,99.6
2014,CAR,2013-12-23,H,Columbus Blue Jackets,3,4,L,,33,10,2,,0,25,12,0,,0,43,41,51.2,30,29,50.8,16,18,47.1,67.7,84.8
2006,CAR,2006-02-05,A,Boston Bruins,4,3,W,SO,43,8,0,,0,27,8,1,,0,,,,,,,,,,,
2006,CAR,2006-02-09,A,Tampa Bay Lightning,3,5,L,,36,6,1,,0,24,10,1,,1,,,,,,,,,,,
2007,CAR,2007-02-01,H,Tampa Bay Lightning,0,4,L,,31,9,0,,0,20,15,2,,0,,,,,,,,,,,
2007,CAR,2007-02-03,H,Boston Bruins,3,4,L,OT,37,20,1,,0,33,24,2,,0,,,,,,,,,,,
1998,CAR,1998-03-08,A,Mighty Ducks of Anaheim,3,1,W,,32,19,0,,0,22,13,0,,0,,,,,,,,,,,
1998,CAR,1998-03-12,H,New Jersey Devils,0,2,L,,21,20,0,,0,25,18,0,,0,,,,,,,,,,,
2001,CAR,2001-02-11,A,Mighty Ducks of Anaheim,2,2,T,OT,29,11,1,,1,34,6,0,,0,,,,,,,,,,,
2001,CAR,2001-02-14,A,Detroit Red Wings,3,4,L,OT,41,6,3,,0,35,6,2,,0,,,,,,,,,,,
1999,CAR,1999-03-06,A,Florida Panthers,2,2,T,OT,15,10,2,,0,35,6,1,,1,,,,,,,,,,,
1999,CAR,1999-03-08,H,Buffalo Sabres,4,1,W,,34,15,0,,0,32,23,1,,0,,,,,,,,,,,
1999,CAR,1999-03-10,H,Pittsburgh Penguins,2,3,L,OT,21,2,0,,0,26,6,0,,0,,,,,,,,,,,
2016,CAR,2016-01-02,H,Nashville Predators,1,2,L,OT,28,6,0,3,0,21,6,0,4,1,42,34,55.3,31,24,56.4,24,26,48.0,51.7,98.1
2016,CAR,2016-01-04,A,Edmonton Oilers,0,1,L,OT,29,4,0,1,0,27,2,0,2,0,60,46,56.6,41,35,53.9,23,22,51.1,62.8,96.2
2000,CAR,2000-02-15,A,Ottawa Senators,1,5,L,,22,26,0,,0,45,26,0,,0,,,,,,,,,,,
2000,CAR,2000-02-17,H,Montreal Canadiens,0,3,L,,26,4,0,,0,22,6,0,,0,,,,,,,,,,,
2019,CAR,2018-12-27,A,Washington Capitals,1,3,L,,29,8,0,4,0,33,8,1,4,0,49,44,52.7,38,37,50.7,22,26,45.8,42.9,96.0
2019,CAR,2018-12-29,A,New Jersey Devils,0,2,L,,37,8,0,5,0,30,12,0,3,1,49,42,53.8,37,33,52.9,22,18,55.0,56.3,95.0
2018,CAR,2017-12-21,A,Nashville Predators,4,1,W,,32,8,2,6,0,29,22,0,4,0,33,48,40.7,27,39,40.9,15,26,36.6,42.9,105.8
2015,CAR,2015-01-02,H,Philadelphia Flyers,2,1,W,,26,6,0,,0,24,4,0,,0,44,43,50.6,34,35,49.3,26,20,56.5,48.6,103.9
2015,CAR,2015-01-04,H,Boston Bruins,2,1,W,SO,36,9,0,,0,20,11,0,,0,59,51,53.6,49,36,57.6,29,34,46.0,51.7,97.0
2013,CAR,2013-04-04,H,Tampa Bay Lightning,0,5,L,,45,2,0,,0,30,6,0,,0,78,51,60.5,60,40,60.0,20,25,44.4,60.0,82.1
2013,CAR,2013-04-06,H,New York Rangers,1,4,L,,49,10,0,,0,39,10,2,,0,75,36,67.6,57,31,64.8,23,27,46.0,77.8,93.2
2009,CAR,2009-01-03,A,Tampa Bay Lightning,3,2,W,,28,6,1,,0,19,10,0,,0,41,37,52.6,30,30,50.0,20,24,45.5,46.5,95.8
2017,CAR,2017-01-06,A,Chicago Blackhawks,1,2,L,,40,6,0,3,0,24,6,1,3,0,54,39,58.1,36,30,54.5,24,25,49.0,66.7,99.2
2017,CAR,2017-01-08,H,Boston Bruins,4,3,W,OT,30,2,0,1,0,35,2,0,1,0,54,59,47.8,36,42,46.2,26,19,57.8,53.3,106.6
2004,CAR,2004-02-12,H,Washington Capitals,3,3,T,OT,41,38,1,,0,21,40,2,,1,,,,,,,,,,,
2004,CAR,2004-02-14,A,New Jersey Devils,1,4,L,,15,4,0,,0,26,2,1,,0,,,,,,,,,,,
2010,CAR,2010-01-08,H,Colorado Avalanche,2,1,W,,20,31,1,,0,30,27,0,,0,33,40,45.2,23,31,42.6,26,19,57.8,41.6,101.4
2002,CAR,2002-02-05,H,Pittsburgh Penguins,3,3,T,OT,40,8,0,,0,31,8,0,,0,,,,,,,,,,,
2002,CAR,2002-02-07,A,Los Angeles Kings,1,2,L,,18,10,1,,0,28,10,0,,0,,,,,,,,,,,
2008,CAR,2008-01-22,H,New York Islanders,3,6,L,,47,10,1,,0,31,14,0,,3,,,,,,,,,,,
2008,CAR,2008-01-29,H,New York Rangers,3,1,W,,27,37,0,,0,35,37,1,,0,,,,,,,,,,,
2012,CAR,2011-12-31,A,Tampa Bay Lightning,2,5,L,,26,10,2,,0,32,12,1,,0,44,55,44.4,34,40,45.9,24,26,48.0,59.4,84.6
2012,CAR,2012-01-03,H,New York Islanders,3,4,L,SO,40,4,0,,0,36,2,2,,0,63,62,50.4,50,48,51.0,37,27,57.8,56.1,105.9
2012,CAR,2012-01-06,H,Buffalo Sabres,4,2,W,,35,6,2,,0,33,10,0,,0,57,60,48.7,47,44,51.6,29,23,55.8,47.2,100.2
2003,CAR,2003-02-09,A,Mighty Ducks of Anaheim,1,2,L,,29,12,0,,0,22,12,0,,1,,,,,,,,,,,
2003,CAR,2003-02-11,A,Dallas Stars,1,2,L,OT,19,13,0,,0,33,13,0,,0,,,,,,,,,,,
2011,CAR,2011-01-07,A,Florida Panthers,5,3,W,,35,4,0,,1,35,4,0,,0,45,45,50.0,38,33,53.5,18,24,42.9,53.6,103.6
2011,CAR,2011-01-09,H,Atlanta Thrashers,4,3,W,OT,34,8,2,,0,28,8,2,,0,51,42,54.8,41,31,56.9,24,23,51.1,37.9,101.9
2011,CAR,2011-01-11,H,Calgary Flames,6,5,W,SO,30,6,0,,0,32,12,0,,0,54,63,46.2,39,46,45.9,29,29,50.0,33.7,101.9
2014,CAR,2013-12-27,H,Pittsburgh Penguins,3,4,L,OT,34,2,0,,0,26,2,0,,0,65,46,58.6,48,38,55.8,32,25,56.1,67.5,91.4
2006,CAR,2006-02-10,H,Pittsburgh Penguins,3,4,L,,37,14,2,,0,26,20,1,,0,,,,,,,,,,,
2006,CAR,2006-02-12,H,Buffalo Sabres,4,3,W,SO,33,16,0,,0,20,18,1,,0,,,,,,,,,,,
2007,CAR,2007-02-06,A,Montreal Canadiens,2,1,W,,34,11,2,,0,26,13,0,,0,,,,,,,,,,,
2007,CAR,2007-02-08,A,Boston Bruins,5,2,W,,36,17,1,,0,36,27,0,,0,,,,,,,,,,,
1998,CAR,1998-03-14,H,San Jose Sharks,1,2,L,,28,14,1,,0,27,14,1,,0,,,,,,,,,,,
1998,CAR,1998-03-15,H,Edmonton Oilers,4,1,W,,30,14,0,,0,29,28,0,,0,,,,,,,,,,,
2001,CAR,2001-02-16,H,Phoenix Coyotes,0,2,L,,33,10,0,,0,18,24,0,,1,,,,,,,,,,,
2001,CAR,2001-02-18,H,Boston Bruins,5,4,W,,25,20,1,,0,35,22,0,,0,,,,,,,,,,,
1999,CAR,1999-03-12,H,Calgary Flames,2,1,W,,24,23,0,,0,31,19,0,,1,,,,,,,,,,,
1999,CAR,1999-03-15,A,Phoenix Coyotes,5,5,T,OT,29,6,1,,0,42,12,1,,1,,,,,,,,,,,
2016,CAR,2016-01-04,A,Edmonton Oilers,0,1,L,OT,29,4,0,1,0,27,2,0,2,0,60,46,56.6,41,35,53.9,23,22,51.1,62.8,96.2
2016,CAR,2016-01-06,A,Vancouver Canucks,2,3,L,,28,10,0,2,1,21,4,1,5,0,40,29,58.0,34,25,57.6,22,17,56.4,72.0,92.5
2000,CAR,2000-02-19,H,Tampa Bay Lightning,4,2,W,,25,23,1,,0,30,31,1,,0,,,,,,,,,,,
2000,CAR,2000-02-19,H,Tampa Bay Lightning,4,2,W,,25,23,1,,0,30,31,1,,0,,,,,,,,,,,
2000,CAR,2000-02-21,H,Washington Capitals,1,1,T,OT,33,16,0,,0,30,16,0,,0,,,,,,,,,,,
2019,CAR,2018-12-31,H,Philadelphia Flyers,3,1,W,,33,4,0,2,0,23,4,0,2,0,54,52,50.9,37,32,53.6,22,32,40.7,61.5,106.1
